order_item_id,order_id,product_id,quantity,unit_cost,list_price,discount_pct,selling_price,revenue,cost,profit
4886,1672,50,1,625.28,1248.85,25,936.64,936.64,625.28,311.36
4887,1672,76,1,664.69,1212.45,25,909.34,909.34,664.69,244.65
4888,1672,34,2,229.95,466.05,25,349.54,699.08,459.9,239.18
4889,1672,41,4,150.4,274.12,25,205.59,822.36,601.6,220.76
4890,1673,123,2,358.05,499.18,30,349.43,698.86,716.1,-17.24
4891,1673,37,2,928.07,1362.01,30,953.41,1906.82,1856.14,50.68
4892,1673,14,2,802.04,1093.48,30,765.44,1530.88,1604.08,-73.2
4893,1674,143,2,766.31,1266.36,5,1203.04,2406.08,1532.62,873.46
4894,1674,17,1,192.05,424.48,5,403.26,403.26,192.05,211.21
4895,1674,31,1,1095.06,2305.07,5,2189.82,2189.82,1095.06,1094.76
4896,1674,145,3,489.84,990.99,5,941.44,2824.32,1469.52,1354.8
4897,1675,150,2,701.98,1809.2,15,1537.82,3075.64,1403.96,1671.68
4898,1675,100,4,767.64,1579.46,15,1342.54,5370.16,3070.56,2299.6
4899,1675,19,2,856.67,1273.19,15,1082.21,2164.42,1713.34,451.08
4900,1675,58,4,105.14,138.46,15,117.69,470.76,420.56,50.2
4901,1676,83,1,500.03,784.25,30,548.97,548.97,500.03,48.94
4902,1676,124,1,165.15,444.86,30,311.4,311.4,165.15,146.25
4903,1677,50,1,625.28,1248.85,10,1123.96,1123.96,625.28,498.68
4904,1677,78,2,964.3,1775.2,10,1597.68,3195.36,1928.6,1266.76
4905,1677,62,4,1063.93,2530.41,10,2277.37,9109.48,4255.72,4853.76
4906,1677,134,2,631.42,1753.65,10,1578.29,3156.58,1262.84,1893.74
4907,1678,126,4,284.72,685.19,25,513.89,2055.56,1138.88,916.68
4908,1679,123,4,358.05,499.18,25,374.38,1497.52,1432.2,65.32
4909,1679,17,3,192.05,424.48,25,318.36,955.08,576.15,378.93
4910,1679,78,3,964.3,1775.2,25,1331.4,3994.2,2892.9,1101.3
4911,1680,149,3,991.89,2348.07,30,1643.65,4930.95,2975.67,1955.28
4912,1680,95,2,260.03,713.8,30,499.66,999.32,520.06,479.26
4913,1681,77,3,861.36,1649.4,0,1649.4,4948.2,2584.08,2364.12
4914,1681,61,3,658.64,1237.23,0,1237.23,3711.69,1975.92,1735.77
4915,1681,108,3,659.87,1578.56,0,1578.56,4735.68,1979.61,2756.07
4916,1681,119,4,619.81,1022.45,0,1022.45,4089.8,2479.24,1610.56
4917,1682,9,3,315.26,756.38,40,453.83,1361.49,945.78,415.71
4918,1683,1,2,759.35,1280.53,35,832.34,1664.68,1518.7,145.98
4919,1683,50,2,625.28,1248.85,35,811.75,1623.5,1250.56,372.94
4920,1684,78,1,964.3,1775.2,35,1153.88,1153.88,964.3,189.58
4921,1684,70,3,665.44,1769.72,35,1150.32,3450.96,1996.32,1454.64
4922,1685,38,3,280.64,763.48,15,648.96,1946.88,841.92,1104.96
4923,1685,44,3,124.69,281.2,15,239.02,717.06,374.07,342.99
4924,1685,127,1,638.88,996.32,15,846.87,846.87,638.88,207.99
4925,1685,36,2,1029.74,2574.49,15,2188.32,4376.64,2059.48,2317.16
4926,1685,8,2,681.61,1852.49,15,1574.62,3149.24,1363.22,1786.02
4927,1686,129,3,1015.13,2584.84,30,1809.39,5428.17,3045.39,2382.78
4928,1687,104,4,769.01,1764.68,10,1588.21,6352.84,3076.04,3276.8
4929,1687,78,2,964.3,1775.2,10,1597.68,3195.36,1928.6,1266.76
4930,1687,50,4,625.28,1248.85,10,1123.96,4495.84,2501.12,1994.72
4931,1687,76,4,664.69,1212.45,10,1091.21,4364.84,2658.76,1706.08
4932,1688,1,1,759.35,1280.53,15,1088.45,1088.45,759.35,329.1
4933,1688,149,3,991.89,2348.07,15,1995.86,5987.58,2975.67,3011.91
4934,1688,21,2,85.41,139.35,15,118.45,236.9,170.82,66.08
4935,1689,25,2,947.74,1900.03,15,1615.03,3230.06,1895.48,1334.58
4936,1689,88,4,280.17,593.01,15,504.06,2016.24,1120.68,895.56
4937,1689,109,4,1109.48,2331.98,15,1982.18,7928.72,4437.92,3490.8
4938,1689,101,2,1139.2,2872.33,15,2441.48,4882.96,2278.4,2604.56
4939,1690,19,3,856.67,1273.19,0,1273.19,3819.57,2570.01,1249.56
4940,1690,48,2,658.66,1207.53,0,1207.53,2415.06,1317.32,1097.74
4941,1691,128,1,1057.47,1660.76,5,1577.72,1577.72,1057.47,520.25
4942,1692,108,2,659.87,1578.56,20,1262.85,2525.7,1319.74,1205.96
4943,1693,58,2,105.14,138.46,10,124.61,249.22,210.28,38.94
4944,1694,33,1,330.1,807.7,15,686.55,686.55,330.1,356.45
4945,1694,80,2,1099.3,1516.94,15,1289.4,2578.8,2198.6,380.2
4946,1695,139,1,520.96,1205.41,5,1145.14,1145.14,520.96,624.18
4947,1695,119,1,619.81,1022.45,5,971.33,971.33,619.81,351.52
4948,1695,31,2,1095.06,2305.07,5,2189.82,4379.64,2190.12,2189.52
4949,1696,36,1,1029.74,2574.49,35,1673.42,1673.42,1029.74,643.68
4950,1697,78,2,964.3,1775.2,30,1242.64,2485.28,1928.6,556.68
4951,1697,42,4,828.82,1701.34,30,1190.94,4763.76,3315.28,1448.48
4952,1698,67,3,891.09,1587.16,40,952.3,2856.9,2673.27,183.63
4953,1698,94,1,976.96,2151.01,40,1290.61,1290.61,976.96,313.65
4954,1698,57,3,741.69,1671.21,40,1002.73,3008.19,2225.07,783.12
4955,1699,73,2,1063.08,2204.53,10,1984.08,3968.16,2126.16,1842.0
4956,1699,35,1,524.4,1063.67,10,957.3,957.3,524.4,432.9
4957,1699,36,4,1029.74,2574.49,10,2317.04,9268.16,4118.96,5149.2
4958,1700,114,4,460.76,659.52,20,527.62,2110.48,1843.04,267.44
4959,1701,40,4,125.27,304.44,35,197.89,791.56,501.08,290.48
4960,1701,76,3,664.69,1212.45,35,788.09,2364.27,1994.07,370.2
4961,1701,27,3,1041.76,1528.26,35,993.37,2980.11,3125.28,-145.17
4962,1701,59,3,230.89,472.08,35,306.85,920.55,692.67,227.88
4963,1702,88,2,280.17,593.01,35,385.46,770.92,560.34,210.58
4964,1702,14,3,802.04,1093.48,35,710.76,2132.28,2406.12,-273.84
4965,1702,92,3,580.19,1354.12,35,880.18,2640.54,1740.57,899.97
4966,1702,13,2,1033.55,2785.6,35,1810.64,3621.28,2067.1,1554.18
4967,1703,35,1,524.4,1063.67,10,957.3,957.3,524.4,432.9
4968,1703,140,1,592.06,850.54,10,765.49,765.49,592.06,173.43
4969,1704,39,1,904.23,1807.94,10,1627.15,1627.15,904.23,722.92
4970,1704,66,4,778.0,1588.48,10,1429.63,5718.52,3112.0,2606.52
4971,1705,102,3,571.65,893.29,0,893.29,2679.87,1714.95,964.92
4972,1705,11,3,260.27,414.41,0,414.41,1243.23,780.81,462.42
4973,1705,62,2,1063.93,2530.41,0,2530.41,5060.82,2127.86,2932.96
4974,1706,84,3,537.91,761.25,5,723.19,2169.57,1613.73,555.84
4975,1707,75,1,1084.61,2658.43,40,1595.06,1595.06,1084.61,510.45
4976,1707,70,3,665.44,1769.72,40,1061.83,3185.49,1996.32,1189.17
4977,1707,34,2,229.95,466.05,40,279.63,559.26,459.9,99.36
4978,1707,53,4,316.9,487.93,40,292.76,1171.04,1267.6,-96.56
4979,1708,3,3,610.87,1268.7,20,1014.96,3044.88,1832.61,1212.27
4980,1709,30,4,990.16,2126.17,0,2126.17,8504.68,3960.64,4544.04
4981,1709,104,3,769.01,1764.68,0,1764.68,5294.04,2307.03,2987.01
4982,1709,75,4,1084.61,2658.43,0,2658.43,10633.72,4338.44,6295.28
4983,1709,81,2,368.74,464.05,0,464.05,928.1,737.48,190.62
4984,1710,55,3,544.37,959.1,40,575.46,1726.38,1633.11,93.27
4985,1710,3,2,610.87,1268.7,40,761.22,1522.44,1221.74,300.7
4986,1710,53,1,316.9,487.93,40,292.76,292.76,316.9,-24.14
4987,1710,50,2,625.28,1248.85,40,749.31,1498.62,1250.56,248.06
4988,1711,130,3,254.72,360.52,40,216.31,648.93,764.16,-115.23
4989,1711,81,2,368.74,464.05,40,278.43,556.86,737.48,-180.62
4990,1711,122,1,658.48,833.02,40,499.81,499.81,658.48,-158.67
4991,1711,63,2,1140.92,1809.18,40,1085.51,2171.02,2281.84,-110.82
4992,1712,110,2,469.17,1179.52,20,943.62,1887.24,938.34,948.9
4993,1712,22,2,877.66,1968.85,20,1575.08,3150.16,1755.32,1394.84
4994,1712,42,4,828.82,1701.34,20,1361.07,5444.28,3315.28,2129.0
4995,1713,31,3,1095.06,2305.07,20,1844.06,5532.18,3285.18,2247.0
4996,1713,100,3,767.64,1579.46,20,1263.57,3790.71,2302.92,1487.79
4997,1713,49,3,658.34,1183.03,20,946.42,2839.26,1975.02,864.24
4998,1714,25,2,947.74,1900.03,20,1520.02,3040.04,1895.48,1144.56
4999,1714,120,2,789.7,2204.06,20,1763.25,3526.5,1579.4,1947.1
5000,1714,46,2,1015.06,1683.11,20,1346.49,2692.98,2030.12,662.86
5001,1714,99,3,891.43,2400.23,20,1920.18,5760.54,2674.29,3086.25
5002,1714,26,3,276.86,606.4,20,485.12,1455.36,830.58,624.78
5003,1715,137,2,140.65,350.06,15,297.55,595.1,281.3,313.8
5004,1715,139,4,520.96,1205.41,15,1024.6,4098.4,2083.84,2014.56
5005,1715,87,1,925.57,1749.79,15,1487.32,1487.32,925.57,561.75
5006,1715,14,4,802.04,1093.48,15,929.46,3717.84,3208.16,509.68
5007,1715,32,3,812.38,1202.63,15,1022.24,3066.72,2437.14,629.58
5008,1716,69,3,511.72,725.76,10,653.18,1959.54,1535.16,424.38
5009,1717,149,4,991.89,2348.07,5,2230.67,8922.68,3967.56,4955.12
5010,1718,140,2,592.06,850.54,15,722.96,1445.92,1184.12,261.8
5011,1718,47,3,501.86,921.77,15,783.5,2350.5,1505.58,844.92
5012,1718,119,2,619.81,1022.45,15,869.08,1738.16,1239.62,498.54
5013,1718,84,4,537.91,761.25,15,647.06,2588.24,2151.64,436.6
5014,1719,55,2,544.37,959.1,5,911.14,1822.28,1088.74,733.54
5015,1720,117,3,942.36,2284.36,30,1599.05,4797.15,2827.08,1970.07
5016,1720,69,1,511.72,725.76,30,508.03,508.03,511.72,-3.69
5017,1720,122,2,658.48,833.02,30,583.11,1166.22,1316.96,-150.74
5018,1720,148,1,719.98,1992.81,30,1394.97,1394.97,719.98,674.99
5019,1721,104,4,769.01,1764.68,20,1411.74,5646.96,3076.04,2570.92
5020,1721,138,1,1132.41,1472.67,20,1178.14,1178.14,1132.41,45.73
5021,1722,97,4,1116.97,2149.98,0,2149.98,8599.92,4467.88,4132.04
5022,1722,104,1,769.01,1764.68,0,1764.68,1764.68,769.01,995.67
5023,1722,62,3,1063.93,2530.41,0,2530.41,7591.23,3191.79,4399.44
5024,1723,115,2,1061.25,2664.14,25,1998.11,3996.22,2122.5,1873.72
5025,1723,17,3,192.05,424.48,25,318.36,955.08,576.15,378.93
5026,1723,108,1,659.87,1578.56,25,1183.92,1183.92,659.87,524.05
5027,1723,10,2,317.15,841.63,25,631.22,1262.44,634.3,628.14
5028,1724,108,2,659.87,1578.56,45,868.21,1736.42,1319.74,416.68
5029,1724,88,2,280.17,593.01,45,326.16,652.32,560.34,91.98
5030,1724,28,1,374.82,983.46,45,540.9,540.9,374.82,166.08
5031,1725,136,4,525.63,1268.22,25,951.16,3804.64,2102.52,1702.12
5032,1725,32,1,812.38,1202.63,25,901.97,901.97,812.38,89.59
5033,1726,15,2,360.77,561.36,10,505.22,1010.44,721.54,288.9
5034,1726,132,3,935.95,1955.47,10,1759.92,5279.76,2807.85,2471.91
5035,1726,60,3,142.62,235.37,10,211.83,635.49,427.86,207.63
5036,1727,138,2,1132.41,1472.67,5,1399.04,2798.08,2264.82,533.26
5037,1727,98,3,374.66,683.68,5,649.5,1948.5,1123.98,824.52
5038,1728,140,1,592.06,850.54,5,808.01,808.01,592.06,215.95
5039,1728,3,1,610.87,1268.7,5,1205.27,1205.27,610.87,594.4
5040,1728,110,2,469.17,1179.52,5,1120.54,2241.08,938.34,1302.74
5041,1729,59,2,230.89,472.08,25,354.06,708.12,461.78,246.34
5042,1730,107,2,475.5,885.61,15,752.77,1505.54,951.0,554.54
5043,1730,19,1,856.67,1273.19,15,1082.21,1082.21,856.67,225.54
5044,1730,51,4,642.06,940.88,15,799.75,3199.0,2568.24,630.76
5045,1731,40,4,125.27,304.44,25,228.33,913.32,501.08,412.24
5046,1731,54,1,754.26,1897.93,25,1423.45,1423.45,754.26,669.19
5047,1731,107,4,475.5,885.61,25,664.21,2656.84,1902.0,754.84
5048,1731,147,3,1036.85,1745.46,25,1309.1,3927.3,3110.55,816.75
5049,1731,102,1,571.65,893.29,25,669.97,669.97,571.65,98.32
5050,1732,122,4,658.48,833.02,5,791.37,3165.48,2633.92,531.56
5051,1732,15,2,360.77,561.36,5,533.29,1066.58,721.54,345.04
5052,1733,29,1,894.72,2355.59,35,1531.13,1531.13,894.72,636.41
5053,1734,142,2,504.96,710.05,25,532.54,1065.08,1009.92,55.16
5054,1734,54,2,754.26,1897.93,25,1423.45,2846.9,1508.52,1338.38
5055,1734,84,4,537.91,761.25,25,570.94,2283.76,2151.64,132.12
5056,1735,137,1,140.65,350.06,15,297.55,297.55,140.65,156.9
5057,1735,149,3,991.89,2348.07,15,1995.86,5987.58,2975.67,3011.91
5058,1735,145,4,489.84,990.99,15,842.34,3369.36,1959.36,1410.0
5059,1736,123,4,358.05,499.18,35,324.47,1297.88,1432.2,-134.32
5060,1736,88,2,280.17,593.01,35,385.46,770.92,560.34,210.58
5061,1736,1,2,759.35,1280.53,35,832.34,1664.68,1518.7,145.98
5062,1736,73,2,1063.08,2204.53,35,1432.94,2865.88,2126.16,739.72
5063,1736,150,4,701.98,1809.2,35,1175.98,4703.92,2807.92,1896.0
5064,1737,20,2,984.62,2693.84,40,1616.3,3232.6,1969.24,1263.36
5065,1738,128,4,1057.47,1660.76,15,1411.65,5646.6,4229.88,1416.72
5066,1738,90,4,947.1,1768.33,15,1503.08,6012.32,3788.4,2223.92
5067,1738,137,3,140.65,350.06,15,297.55,892.65,421.95,470.7
5068,1738,129,3,1015.13,2584.84,15,2197.11,6591.33,3045.39,3545.94
5069,1739,129,2,1015.13,2584.84,0,2584.84,5169.68,2030.26,3139.42
5070,1739,117,1,942.36,2284.36,0,2284.36,2284.36,942.36,1342.0
5071,1739,63,3,1140.92,1809.18,0,1809.18,5427.54,3422.76,2004.78
5072,1739,61,1,658.64,1237.23,0,1237.23,1237.23,658.64,578.59
5073,1740,132,4,935.95,1955.47,20,1564.38,6257.52,3743.8,2513.72
5074,1740,90,1,947.1,1768.33,20,1414.66,1414.66,947.1,467.56
5075,1740,119,3,619.81,1022.45,20,817.96,2453.88,1859.43,594.45
5076,1741,81,1,368.74,464.05,10,417.65,417.65,368.74,48.91
5077,1742,84,3,537.91,761.25,25,570.94,1712.82,1613.73,99.09
5078,1742,59,1,230.89,472.08,25,354.06,354.06,230.89,123.17
5079,1742,89,1,364.23,628.41,25,471.31,471.31,364.23,107.08
5080,1742,72,3,612.97,1350.29,25,1012.72,3038.16,1838.91,1199.25
5081,1742,85,2,809.77,1330.56,25,997.92,1995.84,1619.54,376.3
5082,1743,95,1,260.03,713.8,0,713.8,713.8,260.03,453.77
5083,1743,140,1,592.06,850.54,0,850.54,850.54,592.06,258.48
5084,1743,82,1,727.35,1042.03,0,1042.03,1042.03,727.35,314.68
5085,1744,67,3,891.09,1587.16,25,1190.37,3571.11,2673.27,897.84
5086,1744,106,4,177.26,297.39,25,223.04,892.16,709.04,183.12
5087,1745,135,1,629.7,1747.93,45,961.36,961.36,629.7,331.66
5088,1745,120,3,789.7,2204.06,45,1212.23,3636.69,2369.1,1267.59
5089,1745,13,1,1033.55,2785.6,45,1532.08,1532.08,1033.55,498.53
5090,1745,7,4,218.02,274.22,45,150.82,603.28,872.08,-268.8
5091,1746,130,1,254.72,360.52,25,270.39,270.39,254.72,15.67
5092,1747,111,2,759.13,1177.8,40,706.68,1413.36,1518.26,-104.9
5093,1748,101,3,1139.2,2872.33,30,2010.63,6031.89,3417.6,2614.29
5094,1749,121,3,976.18,1844.26,10,1659.83,4979.49,2928.54,2050.95
5095,1749,132,1,935.95,1955.47,10,1759.92,1759.92,935.95,823.97
5096,1749,90,2,947.1,1768.33,10,1591.5,3183.0,1894.2,1288.8
5097,1750,131,2,836.91,1906.74,30,1334.72,2669.44,1673.82,995.62
5098,1751,98,1,374.66,683.68,5,649.5,649.5,374.66,274.84
5099,1751,99,3,891.43,2400.23,5,2280.22,6840.66,2674.29,4166.37
5100,1751,144,3,345.6,684.49,5,650.27,1950.81,1036.8,914.01
5101,1751,15,1,360.77,561.36,5,533.29,533.29,360.77,172.52
5102,1751,93,4,192.31,391.91,5,372.31,1489.24,769.24,720.0
5103,1752,76,1,664.69,1212.45,35,788.09,788.09,664.69,123.4
5104,1752,136,3,525.63,1268.22,35,824.34,2473.02,1576.89,896.13
5105,1752,25,3,947.74,1900.03,35,1235.02,3705.06,2843.22,861.84
5106,1752,66,1,778.0,1588.48,35,1032.51,1032.51,778.0,254.51
5107,1753,115,1,1061.25,2664.14,10,2397.73,2397.73,1061.25,1336.48
5108,1753,106,1,177.26,297.39,10,267.65,267.65,177.26,90.39
5109,1753,84,4,537.91,761.25,10,685.12,2740.48,2151.64,588.84
5110,1753,110,1,469.17,1179.52,10,1061.57,1061.57,469.17,592.4
5111,1753,25,4,947.74,1900.03,10,1710.03,6840.12,3790.96,3049.16
5112,1754,118,3,843.39,2226.22,10,2003.6,6010.8,2530.17,3480.63
5113,1755,68,1,748.12,1014.98,0,1014.98,1014.98,748.12,266.86
5114,1755,128,3,1057.47,1660.76,0,1660.76,4982.28,3172.41,1809.87
5115,1756,48,1,658.66,1207.53,0,1207.53,1207.53,658.66,548.87
5116,1756,3,1,610.87,1268.7,0,1268.7,1268.7,610.87,657.83
5117,1756,50,4,625.28,1248.85,0,1248.85,4995.4,2501.12,2494.28
5118,1756,141,2,433.53,547.57,0,547.57,1095.14,867.06,228.08
5119,1756,126,2,284.72,685.19,0,685.19,1370.38,569.44,800.94
5120,1757,121,2,976.18,1844.26,15,1567.62,3135.24,1952.36,1182.88
5121,1757,80,4,1099.3,1516.94,15,1289.4,5157.6,4397.2,760.4
5122,1757,92,1,580.19,1354.12,15,1151.0,1151.0,580.19,570.81
5123,1757,25,3,947.74,1900.03,15,1615.03,4845.09,2843.22,2001.87
5124,1757,56,2,619.3,1233.75,15,1048.69,2097.38,1238.6,858.78
5125,1758,38,2,280.64,763.48,15,648.96,1297.92,561.28,736.64
5126,1758,36,4,1029.74,2574.49,15,2188.32,8753.28,4118.96,4634.32
5127,1758,21,2,85.41,139.35,15,118.45,236.9,170.82,66.08
5128,1758,111,3,759.13,1177.8,15,1001.13,3003.39,2277.39,726.0
5129,1759,114,4,460.76,659.52,15,560.59,2242.36,1843.04,399.32
5130,1759,13,3,1033.55,2785.6,15,2367.76,7103.28,3100.65,4002.63
5131,1759,145,3,489.84,990.99,15,842.34,2527.02,1469.52,1057.5
5132,1759,148,2,719.98,1992.81,15,1693.89,3387.78,1439.96,1947.82
5133,1759,132,1,935.95,1955.47,15,1662.15,1662.15,935.95,726.2
5134,1760,75,4,1084.61,2658.43,40,1595.06,6380.24,4338.44,2041.8
5135,1760,88,1,280.17,593.01,40,355.81,355.81,280.17,75.64
5136,1760,31,1,1095.06,2305.07,40,1383.04,1383.04,1095.06,287.98
5137,1760,113,4,646.99,1368.95,40,821.37,3285.48,2587.96,697.52
5138,1760,88,2,280.17,593.01,40,355.81,711.62,560.34,151.28
5139,1761,149,2,991.89,2348.07,20,1878.46,3756.92,1983.78,1773.14
5140,1761,146,1,549.38,1327.25,20,1061.8,1061.8,549.38,512.42
5141,1761,12,2,297.65,455.73,20,364.58,729.16,595.3,133.86
5142,1761,88,2,280.17,593.01,20,474.41,948.82,560.34,388.48
5143,1761,93,1,192.31,391.91,20,313.53,313.53,192.31,121.22
5144,1762,94,1,976.96,2151.01,20,1720.81,1720.81,976.96,743.85
5145,1763,7,3,218.02,274.22,5,260.51,781.53,654.06,127.47
5146,1763,57,1,741.69,1671.21,5,1587.65,1587.65,741.69,845.96
5147,1764,90,1,947.1,1768.33,30,1237.83,1237.83,947.1,290.73
5148,1765,54,2,754.26,1897.93,15,1613.24,3226.48,1508.52,1717.96
5149,1765,46,2,1015.06,1683.11,15,1430.64,2861.28,2030.12,831.16
5150,1765,73,1,1063.08,2204.53,15,1873.85,1873.85,1063.08,810.77
5151,1765,62,3,1063.93,2530.41,15,2150.85,6452.55,3191.79,3260.76
5152,1766,113,3,646.99,1368.95,15,1163.61,3490.83,1940.97,1549.86
5153,1766,50,4,625.28,1248.85,15,1061.52,4246.08,2501.12,1744.96
5154,1766,4,2,916.36,2277.15,15,1935.58,3871.16,1832.72,2038.44
5155,1766,104,2,769.01,1764.68,15,1499.98,2999.96,1538.02,1461.94
5156,1766,15,2,360.77,561.36,15,477.16,954.32,721.54,232.78
5157,1767,13,4,1033.55,2785.6,25,2089.2,8356.8,4134.2,4222.6
5158,1767,80,4,1099.3,1516.94,25,1137.7,4550.8,4397.2,153.6
5159,1768,76,1,664.69,1212.45,40,727.47,727.47,664.69,62.78
5160,1768,71,4,1005.7,2201.02,40,1320.61,5282.44,4022.8,1259.64
5161,1768,77,4,861.36,1649.4,40,989.64,3958.56,3445.44,513.12
5162,1769,51,4,642.06,940.88,15,799.75,3199.0,2568.24,630.76
5163,1770,96,3,980.89,2477.77,5,2353.88,7061.64,2942.67,4118.97
5164,1771,106,1,177.26,297.39,0,297.39,297.39,177.26,120.13
5165,1771,36,4,1029.74,2574.49,0,2574.49,10297.96,4118.96,6179.0
5166,1771,120,1,789.7,2204.06,0,2204.06,2204.06,789.7,1414.36
5167,1771,26,4,276.86,606.4,0,606.4,2425.6,1107.44,1318.16
5168,1772,37,2,928.07,1362.01,0,1362.01,2724.02,1856.14,867.88
5169,1772,43,3,514.66,1375.56,0,1375.56,4126.68,1543.98,2582.7
5170,1772,65,4,752.94,1868.54,0,1868.54,7474.16,3011.76,4462.4
5171,1772,92,4,580.19,1354.12,0,1354.12,5416.48,2320.76,3095.72
5172,1773,21,2,85.41,139.35,0,139.35,278.7,170.82,107.88
5173,1773,97,1,1116.97,2149.98,0,2149.98,2149.98,1116.97,1033.01
5174,1773,149,2,991.89,2348.07,0,2348.07,4696.14,1983.78,2712.36
5175,1773,72,4,612.97,1350.29,0,1350.29,5401.16,2451.88,2949.28
5176,1774,55,2,544.37,959.1,0,959.1,1918.2,1088.74,829.46
5177,1774,40,1,125.27,304.44,0,304.44,304.44,125.27,179.17
5178,1774,45,3,868.18,1786.83,0,1786.83,5360.49,2604.54,2755.95
5179,1774,14,3,802.04,1093.48,0,1093.48,3280.44,2406.12,874.32
5180,1774,110,3,469.17,1179.52,0,1179.52,3538.56,1407.51,2131.05
5181,1775,41,3,150.4,274.12,5,260.41,781.23,451.2,330.03
5182,1775,77,4,861.36,1649.4,5,1566.93,6267.72,3445.44,2822.28
5183,1775,70,1,665.44,1769.72,5,1681.23,1681.23,665.44,1015.79
5184,1775,18,1,435.92,849.39,5,806.92,806.92,435.92,371.0
5185,1775,57,1,741.69,1671.21,5,1587.65,1587.65,741.69,845.96
5186,1776,28,2,374.82,983.46,20,786.77,1573.54,749.64,823.9
5187,1776,137,4,140.65,350.06,20,280.05,1120.2,562.6,557.6
5188,1777,70,3,665.44,1769.72,30,1238.8,3716.4,1996.32,1720.08
5189,1778,14,3,802.04,1093.48,25,820.11,2460.33,2406.12,54.21
5190,1778,84,1,537.91,761.25,25,570.94,570.94,537.91,33.03
5191,1778,89,4,364.23,628.41,25,471.31,1885.24,1456.92,428.32
5192,1778,87,2,925.57,1749.79,25,1312.34,2624.68,1851.14,773.54
5193,1779,36,3,1029.74,2574.49,10,2317.04,6951.12,3089.22,3861.9
5194,1779,129,3,1015.13,2584.84,10,2326.36,6979.08,3045.39,3933.69
5195,1779,94,2,976.96,2151.01,10,1935.91,3871.82,1953.92,1917.9
5196,1779,105,4,347.97,435.12,10,391.61,1566.44,1391.88,174.56
5197,1780,17,3,192.05,424.48,30,297.14,891.42,576.15,315.27
5198,1780,114,1,460.76,659.52,30,461.66,461.66,460.76,0.9
5199,1780,130,4,254.72,360.52,30,252.36,1009.44,1018.88,-9.44
5200,1780,2,4,507.18,1280.27,30,896.19,3584.76,2028.72,1556.04
5201,1780,92,2,580.19,1354.12,30,947.88,1895.76,1160.38,735.38
5202,1781,69,3,511.72,725.76,35,471.74,1415.22,1535.16,-119.94
5203,1781,37,4,928.07,1362.01,35,885.31,3541.24,3712.28,-171.04
5204,1781,109,2,1109.48,2331.98,35,1515.79,3031.58,2218.96,812.62
5205,1782,132,1,935.95,1955.47,20,1564.38,1564.38,935.95,628.43
5206,1782,121,1,976.18,1844.26,20,1475.41,1475.41,976.18,499.23
5207,1782,148,1,719.98,1992.81,20,1594.25,1594.25,719.98,874.27
5208,1782,82,2,727.35,1042.03,20,833.62,1667.24,1454.7,212.54
5209,1783,118,4,843.39,2226.22,10,2003.6,8014.4,3373.56,4640.84
5210,1783,90,4,947.1,1768.33,10,1591.5,6366.0,3788.4,2577.6
5211,1784,7,4,218.02,274.22,5,260.51,1042.04,872.08,169.96
5212,1785,90,2,947.1,1768.33,25,1326.25,2652.5,1894.2,758.3
5213,1785,66,3,778.0,1588.48,25,1191.36,3574.08,2334.0,1240.08
5214,1786,112,4,723.9,1197.85,10,1078.07,4312.28,2895.6,1416.68
5215,1786,91,1,1037.6,2357.31,10,2121.58,2121.58,1037.6,1083.98
5216,1786,74,3,184.37,418.9,10,377.01,1131.03,553.11,577.92
5217,1786,130,4,254.72,360.52,10,324.47,1297.88,1018.88,279.0
5218,1786,55,2,544.37,959.1,10,863.19,1726.38,1088.74,637.64
5219,1787,33,1,330.1,807.7,15,686.55,686.55,330.1,356.45
5220,1787,83,1,500.03,784.25,15,666.61,666.61,500.03,166.58
5221,1787,146,3,549.38,1327.25,15,1128.16,3384.48,1648.14,1736.34
5222,1787,128,2,1057.47,1660.76,15,1411.65,2823.3,2114.94,708.36
5223,1787,80,1,1099.3,1516.94,15,1289.4,1289.4,1099.3,190.1
5224,1788,99,1,891.43,2400.23,10,2160.21,2160.21,891.43,1268.78
5225,1788,49,4,658.34,1183.03,10,1064.73,4258.92,2633.36,1625.56
5226,1789,126,3,284.72,685.19,35,445.37,1336.11,854.16,481.95
5227,1789,31,1,1095.06,2305.07,35,1498.3,1498.3,1095.06,403.24
5228,1789,10,1,317.15,841.63,35,547.06,547.06,317.15,229.91
5229,1789,95,2,260.03,713.8,35,463.97,927.94,520.06,407.88
5230,1790,44,3,124.69,281.2,45,154.66,463.98,374.07,89.91
5231,1790,97,3,1116.97,2149.98,45,1182.49,3547.47,3350.91,196.56
5232,1790,1,4,759.35,1280.53,45,704.29,2817.16,3037.4,-220.24
5233,1790,116,2,857.49,2355.86,45,1295.72,2591.44,1714.98,876.46
5234,1791,94,1,976.96,2151.01,15,1828.36,1828.36,976.96,851.4
5235,1791,22,3,877.66,1968.85,15,1673.52,5020.56,2632.98,2387.58
5236,1791,106,2,177.26,297.39,15,252.78,505.56,354.52,151.04
5237,1791,13,2,1033.55,2785.6,15,2367.76,4735.52,2067.1,2668.42
5238,1791,127,2,638.88,996.32,15,846.87,1693.74,1277.76,415.98
5239,1792,132,2,935.95,1955.47,5,1857.7,3715.4,1871.9,1843.5
5240,1792,25,2,947.74,1900.03,5,1805.03,3610.06,1895.48,1714.58
5241,1793,78,4,964.3,1775.2,15,1508.92,6035.68,3857.2,2178.48
