order_id,customer_id,date_id,discount_pct,order_status
3076,392,707,0,Completed
3077,546,929,10,Completed
3078,688,770,25,Completed
3079,416,342,40,Completed
3080,1140,366,20,Completed
3081,272,1103,15,Completed
3082,168,760,5,Completed
3083,15,1333,20,Completed
3084,273,551,5,Returned
3085,1120,1165,5,Completed
3086,967,1141,15,Completed
3087,295,1207,20,Completed
3088,467,1386,15,Returned
3089,446,1365,30,Completed
3090,1052,920,10,Completed
3091,175,166,20,Completed
3092,1148,823,5,Cancelled
3093,393,552,30,Completed
3094,108,1108,25,Completed
3095,522,627,20,Completed
3096,232,231,5,Completed
3097,132,462,20,Completed
3098,476,1153,30,Returned
3099,351,1394,15,Completed
3100,401,776,15,Completed
3101,677,950,0,Completed
3102,737,901,30,Completed
3103,1061,1077,0,Returned
3104,18,1319,30,Returned
3105,970,1349,0,Completed
3106,255,720,15,Completed
3107,686,515,30,Completed
3108,1146,108,30,Completed
3109,1134,217,10,Completed
3110,633,1229,10,Returned
3111,814,993,5,Completed
3112,605,455,25,Completed
3113,922,1351,0,Completed
3114,118,722,10,Completed
3115,1043,1144,30,Completed
3116,335,23,5,Completed
3117,931,754,25,Completed
3118,216,1174,15,Completed
3119,531,1080,20,Completed
3120,257,770,5,Completed
3121,358,1217,40,Completed
3122,981,47,10,Completed
3123,272,575,0,Completed
3124,384,434,5,Completed
3125,770,673,20,Returned
3126,566,320,20,Completed
3127,3,369,0,Completed
3128,169,142,20,Completed
3129,9,228,5,Completed
3130,438,890,0,Completed
3131,394,1187,35,Completed
3132,569,1314,20,Completed
3133,281,1296,35,Completed
3134,224,636,15,Completed
3135,378,681,25,Completed
3136,542,1265,5,Completed
3137,924,1189,10,Completed
3138,840,789,15,Completed
3139,503,880,25,Completed
3140,152,1376,15,Completed
3141,1127,545,35,Completed
3142,177,110,20,Completed
3143,672,753,0,Completed
3144,354,907,45,Completed
3145,305,570,45,Completed
3146,492,106,15,Completed
3147,145,455,0,Completed
3148,464,572,40,Completed
3149,1018,161,15,Cancelled
3150,958,286,5,Completed
3151,1058,791,25,Completed
3152,723,1098,20,Completed
3153,575,67,25,Completed
3154,1014,1448,20,Completed
3155,903,794,0,Completed
3156,990,649,35,Completed
3157,123,1319,20,Completed
3158,551,491,30,Completed
3159,678,579,20,Completed
3160,30,526,0,Completed
3161,688,996,40,Completed
3162,144,245,0,Completed
3163,576,986,10,Returned
3164,713,1221,35,Completed
3165,8,371,25,Cancelled
3166,658,672,35,Completed
3167,490,1421,20,Returned
3168,184,1023,25,Completed
3169,1178,896,5,Completed
3170,666,183,0,Completed
3171,276,652,25,Returned
3172,190,1428,25,Completed
3173,246,898,5,Completed
3174,125,327,5,Completed
3175,878,662,10,Completed
3176,149,369,5,Completed
3177,516,1069,0,Completed
3178,1089,477,20,Completed
3179,162,1149,0,Completed
3180,804,652,25,Completed
3181,1156,494,10,Completed
3182,979,1127,0,Returned
3183,730,1255,20,Completed
3184,1083,220,5,Completed
3185,929,915,25,Completed
3186,569,1120,20,Completed
3187,448,1245,20,Completed
3188,888,61,40,Completed
3189,535,158,15,Completed
3190,125,172,10,Completed
3191,1008,1263,15,Completed
3192,63,424,40,Completed
3193,836,1019,15,Completed
3194,813,28,10,Completed
3195,435,1198,25,Completed
3196,193,1337,40,Completed
3197,1183,211,35,Cancelled
3198,267,956,15,Completed
3199,959,911,40,Completed
3200,879,174,15,Completed
3201,1106,165,15,Completed
3202,451,921,10,Completed
3203,1143,371,25,Completed
3204,499,26,15,Completed
3205,583,245,10,Completed
3206,1051,1447,0,Completed
3207,645,1327,20,Cancelled
3208,1156,631,0,Cancelled
3209,178,1156,35,Completed
3210,908,548,0,Completed
3211,429,321,40,Completed
3212,928,1374,10,Completed
3213,1167,1227,15,Completed
3214,282,480,30,Completed
3215,31,64,20,Completed
3216,1055,1366,5,Cancelled
3217,542,1409,20,Completed
3218,631,1182,20,Returned
3219,228,1236,20,Completed
3220,527,592,5,Completed
3221,1169,535,20,Completed
3222,600,330,35,Completed
3223,747,1141,10,Cancelled
3224,22,331,40,Completed
3225,643,312,35,Completed
3226,68,1068,25,Cancelled
3227,1057,612,5,Completed
3228,89,150,15,Completed
3229,401,1355,15,Completed
3230,993,789,15,Completed
3231,378,369,10,Completed
3232,1067,838,20,Completed
3233,984,1233,5,Completed
3234,775,1212,25,Completed
3235,571,540,30,Completed
3236,1192,1417,45,Completed
3237,460,603,25,Returned
3238,557,933,15,Completed
3239,946,750,25,Returned
3240,1172,533,25,Completed
3241,203,397,5,Completed
3242,907,959,0,Completed
3243,686,473,20,Returned
3244,655,1099,5,Completed
3245,464,1098,20,Completed
3246,578,1317,5,Completed
3247,198,770,30,Completed
3248,246,317,0,Returned
3249,682,22,10,Completed
3250,462,1195,20,Completed
3251,101,350,20,Completed
3252,788,122,25,Completed
3253,309,670,25,Completed
3254,278,439,25,Returned
3255,929,702,25,Completed
3256,407,22,35,Completed
3257,999,1145,10,Completed
3258,596,1229,5,Completed
3259,1039,1156,15,Completed
3260,88,316,25,Completed
3261,67,669,5,Completed
3262,350,227,25,Completed
3263,331,1427,10,Completed
3264,330,1303,15,Completed
3265,410,564,0,Returned
3266,236,1336,35,Returned
3267,996,990,10,Completed
3268,653,1416,0,Returned
3269,484,1002,0,Completed
3270,1158,1197,0,Completed
3271,75,827,40,Completed
3272,1078,1083,30,Cancelled
3273,744,1159,10,Completed
3274,654,356,20,Completed
3275,1116,289,0,Completed
3276,333,407,30,Completed
3277,190,851,25,Completed
3278,1057,1356,0,Completed
3279,556,1110,10,Completed
3280,894,1413,5,Completed
3281,673,313,0,Completed
3282,232,741,0,Completed
3283,24,1104,10,Completed
3284,87,1089,40,Completed
3285,188,398,0,Completed
3286,797,747,20,Completed
3287,412,778,25,Completed
3288,726,1015,20,Completed
3289,85,1023,10,Completed
3290,172,361,25,Completed
3291,862,747,20,Completed
3292,477,1372,30,Completed
3293,326,1063,40,Completed
3294,428,270,20,Completed
3295,47,186,15,Completed
3296,1036,595,30,Completed
3297,1122,173,40,Completed
3298,84,258,40,Completed
3299,1143,449,30,Completed
3300,151,478,25,Completed
3301,804,66,35,Completed
3302,929,852,25,Completed
3303,132,412,35,Completed
3304,382,1366,15,Returned
3305,262,790,30,Cancelled
3306,492,563,0,Completed
3307,121,887,30,Completed
3308,1013,551,30,Cancelled
3309,118,193,10,Completed
3310,103,498,15,Returned
3311,247,1088,30,Completed
3312,152,1073,20,Completed
3313,313,1308,20,Completed
3314,126,678,40,Completed
3315,953,497,25,Completed
3316,298,1277,15,Completed
3317,236,1369,35,Completed
3318,15,902,20,Completed
3319,20,963,25,Completed
3320,973,1198,30,Completed
3321,1189,375,10,Completed
3322,411,670,35,Completed
3323,1061,924,10,Completed
3324,113,1124,5,Completed
3325,1115,1056,20,Completed
3326,342,924,30,Completed
3327,1041,246,15,Cancelled
3328,829,1231,0,Completed
3329,910,2,0,Completed
3330,682,81,0,Completed
3331,1005,426,30,Completed
3332,485,986,25,Completed
3333,374,130,25,Returned
3334,892,1178,0,Completed
3335,48,743,30,Completed
3336,694,1429,15,Completed
3337,950,868,5,Completed
3338,804,835,20,Completed
3339,1123,1430,30,Completed
3340,455,328,0,Completed
3341,108,2,35,Completed
3342,920,478,10,Completed
3343,394,327,40,Completed
3344,1141,1075,10,Completed
3345,579,689,5,Completed
3346,1095,732,30,Completed
3347,339,62,20,Completed
3348,603,424,20,Completed
3349,167,355,30,Completed
3350,247,352,40,Completed
3351,160,721,20,Completed
3352,378,546,30,Completed
3353,92,125,10,Completed
3354,211,1261,0,Completed
3355,1194,56,0,Completed
3356,1083,874,10,Completed
3357,356,1235,15,Returned
3358,1185,129,15,Completed
3359,429,36,30,Completed
3360,261,1349,25,Completed
3361,504,1392,35,Completed
3362,363,240,5,Completed
3363,815,1307,5,Completed
3364,1004,660,5,Completed
3365,977,1130,0,Completed
3366,960,796,15,Completed
3367,478,700,35,Completed
3368,609,637,15,Completed
3369,647,261,15,Completed
3370,4,932,10,Completed
3371,737,601,35,Completed
3372,976,1281,25,Completed
3373,636,678,15,Completed
3374,908,588,0,Completed
3375,829,862,10,Completed
3376,185,76,15,Returned
3377,1176,1218,25,Completed
3378,783,1328,30,Completed
3379,1045,1272,10,Cancelled
3380,663,832,10,Completed
3381,728,184,35,Completed
3382,1013,1279,25,Completed
3383,225,1233,10,Completed
3384,404,199,30,Completed
3385,845,1169,0,Completed
3386,995,1090,10,Completed
3387,327,432,40,Completed
3388,697,1105,5,Completed
3389,363,961,5,Completed
3390,512,827,10,Completed
3391,1063,463,0,Returned
3392,298,835,20,Returned
3393,351,1169,10,Completed
3394,1138,866,30,Completed
3395,43,75,15,Completed
3396,552,730,35,Cancelled
3397,1162,383,20,Completed
3398,388,950,45,Completed
3399,518,1390,10,Completed
3400,61,1376,15,Completed
3401,846,647,25,Completed
3402,866,373,10,Completed
3403,1071,863,5,Completed
3404,631,1162,20,Completed
3405,359,799,10,Completed
3406,851,1080,15,Completed
3407,209,887,25,Cancelled
3408,1122,1083,35,Completed
3409,880,643,20,Completed
3410,86,1383,5,Completed
3411,182,303,40,Completed
3412,302,337,15,Completed
3413,794,347,45,Completed
3414,641,139,30,Completed
3415,355,1116,20,Completed
3416,1016,229,5,Completed
3417,1138,176,30,Completed
3418,229,922,25,Completed
3419,467,1074,5,Completed
3420,1155,1339,25,Cancelled
3421,962,668,5,Completed
3422,896,378,10,Completed
3423,1051,483,10,Returned
3424,621,1045,15,Returned
3425,838,1234,35,Completed
3426,293,1300,45,Completed
3427,329,511,35,Completed
3428,380,1011,0,Completed
3429,382,1129,0,Completed
3430,490,185,20,Completed
3431,964,585,10,Completed
3432,31,833,15,Completed
3433,345,312,15,Completed
3434,441,926,20,Completed
3435,308,338,15,Completed
3436,179,1326,15,Completed
3437,952,875,35,Completed
3438,604,80,20,Completed
3439,927,12,25,Completed
3440,141,770,20,Returned
3441,1146,1406,35,Completed
3442,481,521,30,Completed
3443,1048,21,25,Completed
3444,1160,305,10,Completed
3445,1043,1044,30,Completed
3446,231,359,10,Completed
3447,1157,1040,15,Completed
3448,690,223,15,Completed
3449,1060,817,20,Completed
3450,87,769,25,Completed
3451,1014,289,25,Completed
3452,235,312,20,Completed
3453,44,111,5,Returned
3454,380,850,5,Completed
3455,679,385,30,Completed
3456,1036,703,40,Completed
3457,1024,131,15,Completed
3458,1065,27,5,Completed
3459,55,594,20,Completed
3460,950,478,5,Completed
3461,368,972,15,Completed
3462,890,1084,30,Completed
3463,96,503,35,Completed
3464,519,1442,35,Completed
3465,148,738,20,Completed
3466,461,813,0,Completed
3467,538,1277,10,Completed
3468,419,805,5,Completed
3469,652,595,30,Completed
3470,534,185,20,Completed
3471,579,408,5,Completed
3472,58,1059,25,Completed
3473,1064,424,5,Completed
3474,1116,827,10,Completed
3475,657,38,20,Completed
3476,442,1064,20,Returned
3477,557,1046,15,Completed
3478,1107,668,10,Completed
3479,909,184,5,Completed
3480,229,52,15,Completed
3481,323,1371,25,Completed
3482,143,816,30,Returned
3483,18,478,35,Completed
3484,330,993,0,Completed
3485,475,491,20,Completed
3486,1062,562,25,Completed
3487,158,511,25,Completed
3488,334,124,25,Completed
3489,235,188,10,Completed
3490,47,1347,0,Completed
3491,1021,1010,35,Completed
3492,1163,900,30,Completed
3493,9,46,15,Completed
3494,992,755,20,Completed
3495,794,773,25,Completed
3496,518,1008,15,Returned
3497,421,823,30,Completed
3498,1163,678,20,Completed
3499,428,28,20,Completed
3500,1043,345,30,Completed
3501,478,6,30,Completed
3502,272,900,5,Completed
3503,329,1416,20,Completed
3504,1058,1276,20,Completed
3505,204,499,30,Completed
3506,805,966,15,Completed
3507,827,1221,20,Completed
3508,771,1381,10,Completed
3509,297,122,25,Completed
3510,659,11,15,Completed
3511,289,448,0,Completed
3512,655,311,0,Completed
3513,422,1402,15,Completed
3514,590,336,20,Completed
3515,1171,1267,5,Completed
3516,454,1105,30,Completed
3517,190,53,35,Completed
3518,713,67,25,Completed
3519,592,1255,20,Completed
3520,313,836,15,Completed
3521,4,127,0,Completed
3522,535,426,5,Completed
3523,986,183,5,Returned
3524,832,712,25,Completed
3525,185,791,20,Completed
3526,824,196,0,Completed
3527,408,1310,45,Completed
3528,824,641,5,Cancelled
3529,238,818,25,Completed
3530,310,240,35,Completed
3531,726,922,15,Completed
3532,360,1082,30,Returned
3533,857,411,25,Completed
3534,26,197,0,Cancelled
3535,610,939,25,Completed
3536,308,1180,15,Completed
3537,946,104,20,Completed
3538,1053,315,20,Completed
3539,361,1357,30,Completed
3540,151,1192,30,Cancelled
3541,685,721,25,Completed
3542,1199,1045,10,Completed
3543,87,1428,30,Completed
3544,525,1219,40,Completed
3545,1,410,40,Completed
3546,555,1005,10,Completed
3547,533,744,20,Completed
3548,349,1408,20,Completed
3549,421,92,30,Returned
3550,302,947,25,Completed
3551,963,312,0,Completed
3552,609,129,0,Completed
3553,777,197,15,Completed
3554,743,669,35,Completed
3555,1145,905,20,Completed
3556,948,569,35,Completed
3557,971,1165,25,Completed
3558,670,1121,15,Completed
3559,1155,955,15,Cancelled
3560,1046,30,30,Completed
3561,167,146,20,Completed
3562,11,1187,20,Completed
3563,999,669,0,Completed
3564,102,740,0,Completed
3565,419,1410,5,Completed
3566,28,672,15,Completed
3567,997,1279,15,Completed
3568,854,358,20,Returned
3569,30,82,5,Completed
3570,204,341,25,Completed
3571,485,1229,35,Completed
3572,477,365,30,Completed
3573,429,1142,25,Completed
3574,304,64,20,Completed
3575,1060,176,15,Completed
3576,928,488,15,Completed
3577,982,1292,5,Completed
3578,84,429,25,Completed
3579,687,987,20,Completed
3580,762,1222,20,Completed
3581,502,452,35,Completed
3582,438,623,0,Completed
3583,448,838,30,Completed
3584,1046,755,15,Completed
3585,1078,1296,40,Completed
3586,755,1384,15,Completed
3587,358,59,35,Completed
3588,496,1145,35,Completed
3589,930,817,0,Completed
3590,787,535,25,Cancelled
3591,218,247,25,Cancelled
3592,967,475,25,Completed
3593,1181,1118,25,Completed
3594,52,903,15,Completed
3595,1063,618,15,Completed
3596,710,608,30,Cancelled
3597,286,762,10,Completed
3598,994,607,10,Completed
3599,944,251,20,Completed
3600,326,186,35,Completed
3601,857,992,25,Completed
3602,1134,595,10,Returned
3603,665,899,0,Completed
3604,254,318,40,Completed
3605,470,112,30,Completed
3606,1079,1161,15,Completed
3607,219,875,15,Completed
3608,99,104,25,Completed
3609,287,852,35,Completed
3610,1179,127,25,Completed
3611,227,560,5,Completed
3612,371,239,40,Completed
3613,54,259,25,Completed
3614,193,1093,25,Completed
3615,183,2,5,Completed
3616,985,1272,0,Completed
3617,1098,1094,35,Completed
3618,415,618,20,Completed
3619,555,260,25,Completed
3620,33,1326,5,Completed
3621,1089,682,10,Completed
3622,1031,411,10,Completed
3623,145,1130,10,Completed
3624,312,304,15,Completed
3625,930,514,0,Completed
3626,992,422,25,Completed
3627,704,850,10,Completed
3628,95,503,20,Completed
3629,1153,1086,15,Completed
3630,105,530,30,Completed
3631,12,1173,30,Completed
3632,1157,594,20,Completed
3633,616,1418,5,Completed
3634,1097,64,30,Completed
3635,131,614,40,Completed
3636,581,598,20,Completed
3637,208,695,20,Completed
3638,1159,668,25,Completed
3639,829,1289,0,Completed
3640,529,806,25,Completed
3641,213,384,30,Completed
3642,39,1404,30,Completed
3643,1090,81,0,Returned
3644,70,637,0,Completed
3645,477,1153,25,Completed
3646,646,123,25,Completed
3647,212,535,25,Completed
3648,604,181,20,Completed
3649,743,232,30,Completed
3650,458,710,10,Completed
3651,1173,1418,25,Completed
3652,1045,315,20,Completed
3653,244,1410,40,Cancelled
3654,1149,580,25,Completed
3655,528,971,10,Completed
3656,201,243,20,Completed
3657,549,747,0,Cancelled
3658,1188,1019,10,Completed
3659,866,1374,15,Completed
3660,591,1363,0,Completed
3661,701,1017,15,Completed
3662,1118,22,5,Returned
3663,1198,312,5,Completed
3664,529,51,20,Completed
3665,327,854,25,Completed
3666,469,1114,25,Completed
3667,713,800,40,Completed
3668,723,280,30,Completed
3669,1141,235,10,Completed
3670,46,571,40,Completed
3671,179,943,20,Completed
3672,578,202,0,Completed
3673,327,55,20,Completed
3674,887,278,0,Cancelled
3675,395,1442,15,Completed
3676,1133,1147,0,Completed
3677,819,1329,30,Completed
3678,802,893,30,Returned
3679,1028,96,5,Completed
3680,143,565,25,Completed
3681,1043,1106,30,Completed
3682,811,246,25,Cancelled
3683,484,639,0,Returned
3684,935,421,5,Completed
3685,213,463,10,Completed
3686,632,458,20,Returned
3687,80,697,25,Completed
3688,877,250,25,Completed
3689,390,480,30,Completed
3690,1106,193,30,Completed
3691,403,316,5,Completed
3692,604,527,20,Completed
3693,569,974,10,Completed
3694,625,278,20,Completed
3695,556,323,0,Completed
3696,504,202,30,Completed
3697,1010,1301,20,Completed
3698,748,1316,25,Completed
3699,1048,407,20,Completed
3700,254,81,40,Completed
3701,385,1124,10,Completed
3702,1106,452,20,Completed
3703,1071,511,5,Completed
3704,176,1244,25,Completed
3705,62,1181,5,Completed
3706,147,633,25,Completed
3707,634,854,0,Completed
3708,997,1024,30,Completed
3709,73,77,5,Completed
3710,14,27,40,Completed
3711,793,531,30,Completed
3712,335,1009,5,Completed
3713,585,69,30,Completed
3714,861,1368,20,Completed
3715,1059,868,0,Returned
3716,1153,689,15,Completed
3717,155,1303,0,Completed
3718,68,477,25,Completed
3719,366,305,5,Completed
3720,284,1403,15,Completed
3721,735,172,15,Completed
3722,164,14,20,Completed
3723,677,849,10,Completed
3724,845,1092,10,Completed
3725,1158,1336,5,Completed
3726,398,388,20,Completed
3727,675,527,10,Completed
3728,1111,1094,0,Completed
3729,510,1093,5,Completed
3730,957,244,10,Completed
3731,1068,844,5,Completed
3732,1026,411,35,Completed
3733,496,1239,20,Completed
3734,28,1036,5,Completed
3735,136,1114,15,Completed
3736,445,1149,10,Completed
3737,764,774,10,Completed
3738,811,246,30,Completed
3739,1196,326,40,Completed
3740,49,978,10,Completed
3741,889,659,25,Completed
3742,143,1265,25,Completed
3743,864,581,40,Completed
3744,844,1092,10,Completed
3745,277,1429,35,Completed
3746,226,747,25,Completed
3747,229,364,25,Completed
3748,239,1227,0,Completed
3749,123,1051,5,Completed
3750,861,115,35,Completed
3751,143,236,30,Completed
3752,883,210,15,Completed
3753,1194,808,5,Completed
3754,471,527,5,Completed
3755,712,620,20,Completed
3756,12,461,30,Completed
3757,332,739,20,Completed
3758,787,364,25,Completed
3759,693,1176,20,Completed
3760,635,477,10,Completed
3761,846,1230,25,Completed
3762,138,695,30,Completed
3763,468,1416,5,Returned
3764,885,1168,45,Completed
3765,776,1163,15,Completed
3766,373,494,10,Completed
3767,950,1209,20,Completed
3768,211,1140,15,Completed
3769,193,250,30,Cancelled
3770,351,1234,30,Completed
3771,674,895,20,Completed
3772,1191,340,25,Completed
3773,204,1058,40,Completed
3774,253,621,15,Completed
3775,246,1168,0,Completed
3776,401,793,15,Completed
3777,813,1368,10,Completed
3778,1012,649,10,Completed
3779,617,652,10,Completed
3780,845,707,0,Completed
3781,99,1169,25,Completed
3782,921,331,0,Completed
3783,745,378,5,Completed
3784,705,1414,15,Completed
3785,94,1457,10,Completed
3786,231,371,0,Completed
3787,943,834,25,Completed
3788,527,901,10,Completed
3789,190,1063,35,Completed
3790,141,509,5,Completed
3791,1169,1455,35,Completed
3792,418,452,40,Completed
3793,136,644,0,Completed
3794,1195,1435,0,Returned
3795,463,525,25,Completed
3796,1080,1343,5,Completed
3797,1050,1054,20,Completed
3798,554,481,15,Completed
3799,644,350,10,Completed
3800,235,232,15,Completed
3801,816,706,20,Returned
3802,1110,6,20,Completed
3803,856,534,10,Returned
3804,1001,706,5,Completed
3805,298,1104,20,Completed
3806,364,1021,25,Completed
3807,437,396,30,Completed
3808,586,439,40,Completed
3809,1033,179,0,Returned
3810,322,644,0,Returned
3811,499,1433,10,Completed
3812,889,861,35,Completed
3813,583,120,0,Completed
3814,778,893,0,Completed
3815,919,816,15,Completed
3816,417,465,25,Completed
3817,86,41,0,Completed
3818,944,811,40,Cancelled
3819,917,1409,30,Completed
3820,259,756,20,Cancelled
3821,1105,604,5,Completed
3822,1187,1312,20,Completed
3823,322,942,0,Completed
3824,826,1286,20,Completed
3825,137,600,40,Completed
3826,1155,1372,30,Completed
3827,389,490,20,Completed
3828,670,1011,15,Completed
3829,147,684,30,Returned
3830,475,823,15,Completed
3831,853,652,35,Cancelled
3832,938,123,25,Completed
3833,1073,407,5,Returned
3834,130,973,10,Completed
3835,1122,681,25,Completed
3836,838,399,25,Completed
3837,666,580,5,Cancelled
3838,1200,1393,30,Completed
3839,1087,560,10,Completed
3840,266,28,10,Completed
3841,93,636,10,Returned
3842,1198,62,0,Cancelled
3843,580,978,40,Returned
3844,1144,571,40,Completed
3845,1163,700,35,Completed
3846,491,365,15,Completed
3847,768,571,25,Completed
3848,45,692,20,Returned
3849,679,806,25,Completed
3850,1012,771,10,Completed
3851,1159,771,30,Completed
3852,184,687,20,Completed
3853,975,1249,0,Completed
3854,1075,1441,30,Completed
3855,557,1149,25,Completed
3856,667,1375,5,Completed
3857,865,1034,0,Completed
3858,707,920,30,Completed
3859,126,942,20,Completed
3860,171,860,5,Completed
3861,916,146,30,Completed
3862,97,432,30,Completed
3863,1089,641,15,Completed
3864,717,48,25,Completed
3865,811,315,20,Completed
3866,662,646,30,Completed
3867,278,1341,30,Completed
3868,1027,436,15,Completed
3869,794,1359,40,Completed
3870,594,1088,10,Completed
3871,949,793,30,Returned
3872,681,1430,0,Completed
3873,454,502,40,Completed
3874,14,31,30,Completed
3875,128,302,25,Completed
3876,1140,1303,20,Completed
3877,106,765,5,Returned
3878,951,503,10,Returned
3879,86,900,10,Completed
3880,819,1425,40,Completed
3881,600,950,30,Completed
3882,994,1420,5,Completed
3883,843,60,25,Completed
3884,65,1328,10,Completed
3885,431,911,25,Completed
3886,1047,1343,15,Completed
3887,116,434,15,Completed
3888,96,105,30,Completed
3889,968,156,5,Completed
3890,543,420,10,Completed
3891,415,614,25,Completed
3892,746,502,5,Completed
3893,181,311,25,Completed
3894,1144,1051,25,Completed
3895,189,1256,25,Returned
3896,432,998,30,Completed
3897,1167,1120,15,Completed
3898,753,658,15,Completed
3899,66,1299,20,Completed
3900,466,434,25,Completed
3901,380,1097,0,Completed
3902,551,1274,30,Completed
3903,1059,626,0,Completed
3904,462,1359,20,Completed
3905,928,411,20,Completed
3906,1178,982,15,Completed
3907,1140,293,15,Completed
3908,435,907,15,Completed
3909,880,116,20,Completed
3910,22,386,40,Completed
3911,1063,728,0,Completed
3912,67,372,5,Completed
3913,121,912,25,Completed
3914,1069,290,15,Completed
3915,30,103,10,Completed
3916,112,1184,45,Completed
3917,583,470,0,Returned
3918,331,565,10,Completed
3919,185,1434,25,Completed
3920,386,828,35,Completed
3921,689,1402,10,Completed
3922,1013,366,30,Completed
3923,956,400,0,Completed
3924,891,1418,15,Completed
3925,689,776,15,Completed
3926,644,1307,0,Completed
3927,525,1210,35,Completed
3928,286,340,0,Completed
3929,1188,78,10,Completed
3930,789,1076,35,Completed
3931,383,1087,30,Completed
3932,589,1323,15,Completed
3933,804,1008,30,Completed
3934,539,1381,20,Returned
3935,72,206,25,Completed
3936,492,431,20,Completed
3937,605,948,45,Completed
3938,968,812,5,Completed
3939,972,189,25,Completed
3940,419,61,5,Returned
3941,427,1026,20,Completed
3942,205,970,25,Completed
3943,842,1290,0,Completed
3944,970,364,15,Completed
3945,520,1105,40,Completed
3946,156,695,35,Completed
3947,633,668,25,Completed
3948,31,46,15,Completed
3949,189,1400,15,Completed
3950,1186,1234,25,Completed
3951,365,1071,35,Completed
3952,133,175,20,Completed
3953,306,589,25,Completed
3954,756,219,15,Completed
3955,459,1,20,Completed
3956,131,642,30,Cancelled
3957,1088,1427,15,Completed
3958,1115,1254,5,Completed
3959,719,718,5,Completed
3960,148,1128,10,Completed
3961,943,187,25,Completed
3962,207,320,30,Completed
3963,475,749,25,Completed
3964,446,317,20,Completed
3965,47,1118,10,Completed
3966,978,142,25,Completed
3967,780,1329,10,Completed
3968,806,509,15,Completed
3969,1102,379,20,Completed
3970,523,1222,15,Completed
3971,744,671,5,Completed
3972,647,130,10,Completed
3973,627,509,30,Completed
3974,971,302,10,Completed
3975,62,895,0,Completed
3976,705,1038,20,Completed
3977,356,873,25,Completed
3978,165,636,5,Completed
3979,421,654,15,Completed
3980,1058,553,25,Completed
3981,541,750,30,Completed
3982,560,1386,0,Completed
3983,558,279,20,Completed
3984,61,550,5,Completed
3985,1193,47,15,Completed
3986,56,1266,25,Returned
3987,119,160,15,Completed
3988,403,510,5,Completed
3989,714,875,20,Completed
3990,605,561,20,Completed
3991,334,838,30,Completed
3992,264,23,0,Completed
3993,514,1371,20,Completed
3994,332,982,15,Returned
3995,872,294,10,Completed
3996,921,1169,0,Completed
3997,156,901,45,Completed
3998,1079,706,20,Completed
3999,584,865,20,Completed
4000,144,458,10,Completed
4001,163,108,20,Returned
4002,340,1024,20,Completed
4003,296,304,20,Completed
4004,852,1358,20,Completed
4005,542,105,10,Completed
4006,377,1411,15,Completed
4007,516,525,5,Completed
4008,427,682,25,Completed
4009,918,1158,15,Completed
4010,946,643,20,Completed
4011,501,926,20,Completed
4012,1111,1223,0,Completed
4013,976,1286,30,Completed
4014,1032,308,35,Completed
4015,1083,513,5,Completed
4016,601,728,5,Completed
4017,463,652,45,Completed
4018,1088,1384,10,Completed
4019,472,1228,35,Completed
4020,468,1149,0,Completed
4021,551,758,25,Completed
4022,881,395,0,Completed
4023,387,640,30,Completed
4024,638,95,20,Completed
4025,433,108,10,Completed
4026,265,296,15,Returned
4027,694,403,20,Completed
4028,511,26,0,Completed
4029,887,1371,0,Completed
4030,986,463,20,Completed
4031,1059,305,0,Completed
4032,634,16,15,Completed
4033,170,828,0,Completed
4034,793,334,30,Completed
4035,1007,602,25,Completed
4036,503,156,35,Completed
4037,442,899,30,Completed
4038,962,1166,0,Completed
4039,666,1347,5,Completed
4040,253,508,5,Completed
4041,793,7,15,Completed
4042,1198,485,5,Cancelled
4043,116,267,25,Returned
4044,636,203,25,Completed
4045,63,356,40,Completed
4046,609,33,10,Completed
4047,895,608,15,Cancelled
4048,402,785,10,Completed
4049,178,1071,40,Completed
4050,1002,889,10,Completed
4051,302,633,10,Completed
4052,538,904,5,Returned
4053,1156,1396,0,Completed
4054,82,319,20,Completed
4055,1007,1032,25,Completed
4056,879,1212,5,Completed
4057,606,492,15,Completed
4058,898,1236,0,Completed
4059,616,414,0,Completed
4060,238,1231,10,Completed
4061,30,178,0,Completed
4062,808,434,25,Returned
4063,858,1244,35,Completed
4064,705,318,25,Cancelled
4065,284,1253,0,Completed
4066,481,460,40,Completed
4067,662,1331,40,Completed
4068,998,454,20,Completed
4069,203,459,5,Completed
4070,736,258,30,Returned
4071,750,529,20,Completed
4072,691,732,10,Completed
4073,882,949,0,Completed
4074,233,225,5,Completed
4075,750,8,25,Completed
4076,148,64,30,Completed
4077,677,1065,5,Completed
4078,1065,542,0,Completed
4079,509,307,5,Returned
4080,965,314,25,Completed
4081,920,967,20,Completed
4082,823,455,30,Completed
4083,1037,97,30,Completed
4084,814,206,0,Completed
4085,476,1188,25,Completed
4086,410,637,5,Completed
4087,700,1258,30,Completed
4088,603,1308,30,Completed
4089,935,1084,15,Completed
4090,124,730,15,Completed
4091,801,1162,30,Completed
4092,712,174,15,Cancelled
4093,625,1172,25,Cancelled
4094,420,242,35,Completed
4095,232,705,0,Completed
4096,311,1243,5,Completed
4097,143,111,30,Cancelled
4098,822,935,30,Completed
4099,139,334,20,Completed
4100,649,1285,30,Completed
4101,544,303,30,Cancelled
4102,296,1060,15,Completed
4103,1099,211,5,Completed
4104,447,1410,20,Completed
